id	title	title_en	keywords_en	keywords_fr	authors	date	langue	translated	subcountry	country	firstauthor	country2	author2	macroregion
9052	Vers une approche individu-centrée pour modéliser et simuler l’expression spatiale d’une maladie transmissible : la peste à Madagascar	Towards an individual-based approach to modelise and simulate spatial patterns of a communicable disease : the plague in Madagascar	pathogenic system,complex,plague,Madagascar,multi-agent modelling	complexe,système pathogène,peste,Madagascar,modélisation multi-agents	Badariotti Dominique,Banos Arnaud,Laperrière Vincent	2007-07-16	fr	TRUE		MG	FR			
12581	Extraction automatique d’habitations en milieu rural de PED à partir de données THRS	Developing countries rural houses automatic extraction from Very High spatial Resolution (VHR) remote sensing data	housing,rural area,VHR images,spatial approach	habitation,milieu rural,images THRS,approche spatiale	Devaux Nicolas,Fotsing Jean-Marie,Chéry Jean-Pierre	2007-07-12	fr	TRUE		SD	FR			
8002	Détermination d’une ligne de rivage de grande taille à l’aide de la multi résolution hiérarchique sur une image RSO		radar image,coastline,multiresolution,edge detection,mathematical morphology	image radar,ligne de rivage,multi résolution,détection des contours,morphologie mathématique	Akono Alain,Tonyé Emmanuel,Passo Marie-Madeleine Djougo,Tankam Narcisse Talla,Dzepa Charly	2007-07-11	fr	FALSE		CM	CM			
8142	Lieu de résidence réel et lieu de résidence idéal : une approche fondée sur la théorie de la décision		residential choice,decision,subjective expected utility,evaluation,social groups	choix résidentiel,décision,Subjective Expected Utility,évaluation,groupes sociaux	Meyer Anne-Marie	2007-07-11	fr	FALSE	Hamburg	DE	FR			
8212	Génération de descripteurs d’images satellitaires à THRS	Descriptors generation from very high spatial resolution satellite images	descriptors,eliciting,high resolution images,morphological segmentation	descripteurs,extraction,images très haute résolution,segmentation morphologique	Lopez-Ornelas Erick,Sèdes Florence	2007-07-11	fr	TRUE			MX		FR	
8322	Urban Ontologies for an improved communication in urban civil engineering projects		modelling,ontology design,urban planning,interoperability,information system,XML	modélisation conceptuelle,conception d’ontologie,urbanisme,intéropérabilité,système d’information,XML	Teller Jacques,Keita Abdel Kader,Roussey Catherine,Laurini Robert	2007-07-11	en	FALSE			BE		FR	
8462	Detecting Clusters in Spatially Repetitive Point Event Data Sets		Geo-ProZone analysis,point event data,robust normalisation,spatial clustering,spatial repetition	analyse Geo-ProZone,analyse spatiale de proximité,événement ponctuel,normalisation robuste,répétition spatiale	Brimicombe Allan	2007-07-11	en	FALSE			GB			
7872	Analyse des aires de marché du commerce de détail à Québec : une méthodologie combinant une enquête de mobilité et un système d’information géographique	Retail Market Analysis within the Quebec Metropolitan Area: a Methodological Approach Combining Travel Survey with GIS	GIS,market area,retail,spatial analysis,travel behaviour,competition among shopping facilities,Quebec	SIG,aires de marché,commerce de détail,analyse spatiale,comportement de mobilité,concurrence entre les agglomérations commerciales,Québec	Biba Gjin,Thériault Marius,Des Rosiers François	2007-07-09	fr	TRUE	Quebec	CA	CA			
7722	Caractérisation spatiale de l’aléa inondation à partir d’images satellites RADAR	Spatial characterization of flood hazard using SAR images	flood hazard,spatial characterization,RADAR remote sensing,digital elevation model (DEM),data matching,hydraulic coherence	aléa inondation,caractérisation spatiale,télédétection RADAR,modèle numérique de terrain (MNT),fusion de données,cohérence hydraulique	Hostache Renaud,Puech Christian,Raclot Damien	2007-07-06	fr	TRUE	Moselle	FR	FR			
7492	La criminalité à Maputo, Mozambique : origine, distribution et répercussions spatiales	Criminality in Maputo, Mozambique : origin, spatial distribution and repercussions	Mozambique,Maputo,criminality,feeling of insecurity,socio-residential organisation,public police force,private security company,self-defence,community police	Mozambique,Maputo,criminalité,perception sécuritaire,organisation socio-résidentielle,police,compagnie privée de sécurité,autodéfense,police communautaire	Folio Fabrice	2007-07-02	fr	TRUE	Maputo	MZ	FR			
7242	Choluteca : ville hondurienne du système Monde ?	Choluteca : honduran city of the world system?	agricultural processing industry,enclave,Honduras,intermediate city,urban actors,world system	acteurs urbains,agro-industrie,enclave,Honduras,système Monde,ville intermédiaire	Hardy Sébastien	2007-06-22	fr	TRUE	Choluteca	HN	FR			
7058	Géocriminologie, quand la cartographie permet aux géographes d’investir la criminologie	Geocriminology, when cartography allows geographers to intrust criminology	Geocrimonology,crime and delinquency,security/safety,spatial analysis,geographical information system	géocriminologie,délinquance,sûreté/sécurité,analyse spatiale,système d'information géographique	Cunty Claire,Fussy Fabrice,Perez Pascale	2007-06-08	fr	TRUE	Paris	FR	FR			
6736	Qualité de l’offre et usage du transport public en milieu urbain	Quality of the supply and use of the public transportation in urban areas	bus transportation supply,modal choice,modal efficiency,urban mobility	choix modal,efficacité modale,mobilité urbaine,offre de transport en commun	Genre-Grandpierre Cyrille	2007-06-05	fr	TRUE	Besançon	FR	FR			
6785	The emergence of a “City of Cages” in Lima : neighbourhood appropriation in the context of rising insecurities		gated communities,residential enclaves,Latin America,Lima,spatial control,state failure,fortification,insecurity,social inequalities,urban structure		Plöger Jörg	2007-06-05	en	FALSE	Lima	PE	GB			
6106	Spatial and temporal biodiversity variations in a high mountain environment: the case of the proglacial margin  of the Evettes, Natura 2000 area (Savoie, French Alps)		Alpine biodiversity,chronosequence,glacier foreland,periglacial geomorphology,vegetation succession	biodiversité alpine,chronoséquence,géomorphologie périglaciaire,marge proglaciaire,succession végétale	Pech Pierre,Arques Sylvie,Jomelli Vincent,Maillet Ingrid,Melois Noémie,Moreau Myrtille	2007-05-16	en	FALSE	Savoie	FR	FR			
6225	The impact of gated Communities on property values: evidence of changes in real estate markets -Los Angeles, 1980-2000		gated communities,housing prices,property values,real-estate market,urban development	communauté fermée,développement urbain,prix du logement,valeur immobilière	Le Goix Renaud	2007-05-16	en	FALSE	Los Angeles	US	FR			
6022	Présidentielle 2007 second tour : Nouvelle géographie des votes et réalignement partisan	French Election, 2007		élection présidentielle,France	Colange Céline	2007-05-15	fr	TRUE		FR	FR			
5827	Les principaux enseignements du 1<sup>er</sup> tour de l’élection présidentielle de 2007 en cartes			élection présidentielle,France	Leroy Stéphane	2007-04-30	fr	FALSE		FR	FR			
5733	Elections présidentielles 2007, typologie des candidats. Les deux France			élection présidentielle,France,politique	Bussi Michel,Colange Céline,Gosset Jean-Paul	2007-04-26		FALSE		FR	FR			
5591	El ambulantaje en imágenes : una historia de representaciones de la venta callejera en la Ciudad de México (siglos XVIII-XX)1	Ambulantaje in images: A history of street commerce representations in Mexico City (XVIIIth- XXth centuries)	ambulantism,history,metropolization,Mexico City,public space,representation,street commerce	ambulantage,espace public,longue durée,métropolisation,Mexico,représentation,vente de rue	Alba Martha De,Exbalin Arnaud,Rodríguez Georgina	2007-04-19	es	TRUE	Mexico	MX	MX		FR	
5641	Redécoupage des limites régionales, ou coopération interrégionale ? Le cas de la Bretagne				Guigou Jean-Louis	2007-04-18	fr	FALSE	Brittany	FR	FR			
5607	Le rayonnement spatial des villes tunisiennes à travers la diffusion des entreprises multi-établissements pour l’innovation	The Spatial Influence of the Tunisian Cities through the diffusion of innovative multiplant firms	companies network,influence,proximity,spatial diffusion,spatial dynamic,Tunisia,urban hierarchy,urban system	diffusion spatiale,dynamique spatiale,encadrement,hiérarchie urbaine,proximité,rayonnement,réseau d’entreprise,système urbain,Tunisie	Belhedi Amor	2007-04-16	fr	TRUE		TN	TN			
5532	Effets spatiaux et effets réseau dans l’évaluation d’indicateurs sur les nœuds d’un réseau d’infrastructure	Making allowances for spatial and network effects when assessing indicators on infrastructure network nodes	accessibility,centrality,Delaunay triangulation,graph,indicators,network,path,spatial structure	accessibilité,centralité intermédiaire,chemins,graphe,indicateurs,réseau,structure spatiale,triangulation de Delaunay	Gleyze Jean-François	2007-04-15	fr	TRUE	Indianapolis.Correze	US.FR	FR			
5574	Ambulantage et services à la mobilité : les carrefours commerciaux à mexico	Street Trade and Mobility Services : the Crossroads in Mexico City	ambulantism,urban mobility,metropolization,informal trade,street vending,crossroad,traffic,services to travellers,Mexico City	ambulantage,mobilité urbaine,métropolisation,commerce informel,commerce ambulant,carrefour,déplacement,services aux voyageurs,Mexico	Monnet Jérôme,Giglia Angela,Capron Guénola	2007-04-06	fr	TRUE	Mexico	MX	FR		MX	
4882	Suburban fragmentation versus mobilities : is suburbanism opposed to urbanism ?		community,gated communities,mobility,neighbourly relationships,psychological security,suburbanism,urban fragmentation,urbanism,urbanity	communauté,fragmentation urbaine,mobilité,sécurité psychologique,urbanité,voisinage	Charmes Eric	2007-03-28	en	FALSE	Paris.Lyon	FR	FR			
4870	Vendeurs ambulants à Rio de Janeiro : expériences citadines et défis des pratiques urbaines	Street Vendors in Rio de Janeiro: civic experience and urban social practices	ambulantism,metropolization,street vendor,social network,conflict	ambulantage,métropolisation,vendeur ambulant,camelot,réseau de relations,conflit	De Fatima Cabral Gomes Maria,Réginensi Caterine	2007-03-19	fr	TRUE	Rio de Janeiro	BR	BR		FR	
4811	Modélisation géomatique rétrospective des paysages par évaluation multicritères et multiobjectifs	Retrospective geomatic landscape modelling by multicritera evaluation and multiobjective evaluation	GIS,historic landscape,modelling,multi-objective evaluation,nulti-criteria evaluation	évaluation multicritères,évaluation multiobjectifs,modélisation,paysage historique,SIG	Olmedo María Teresa Camacho,Paegelow Martin,Martínez Pilar García	2007-03-09	fr	TRUE	Granada	ES	ES		FR	
4825	Distributions fractales des Pistes de Ski et des Remontées Mécaniques.Exemple de la station de Serre Chevalier	Fractal distribution of Ski lifts and Ski slopes. Example of the Serre Chevalier resort	complexity,fractals,ski lifts,ski resort,ski slopes	complexité,fractales,pistes de ski,remontées mécaniques	Brissaud Ivan	2007-03-09	fr	TRUE	Serre chevalier	FR	FR			
4792	Keeping space public : Times Square (New York) and the Senegalese peddlers		ambulantism,metropolization,public space,Times Square,street vending,peddler,urban flow,urban ethnography	ambulantage,métropolisation,espace public,Times Square,camelot,commerce ambulant,flux,ethnographie urbaine	Tonnelat Stéphane	2007-03-09	en	FALSE	NYC	US	US	SN		
2898	Concepts et modélisations de la diffusion géographique	Concepts and modeling of spatial diffusion	cellular automata,deterministic model,logistic model,simulation,spatial diffusion,stochastic model	automate cellulaire,diffusion spatiale,modèle déterministe,modèle logistique,modèle stochastique,simulation	Langlois Patrice,Daudé Eric	2007-03-09	fr	TRUE			FR			
4955	Les compagnies aériennes low cost sont-elles toujours un levier du développement local ?			économie géographique	Bouinot Jean	2007-03-09	fr	FALSE			FR			
4957	Prospective et gestion stratégique la réalité des délocalisations			économie géographique	Bouinot Jean	2007-03-09	fr	FALSE			FR	CN.IN		
4958	Les cultures du privé et les choix de localisation			économie géographique	Bouinot Jean	2007-03-09	fr	FALSE			FR			
4959	Les facteurs de choix des localisations : les infrastructures de transport			économie géographique	Bouinot Jean	2007-03-09	fr	FALSE		ES.PT.FR	FR			
4960	Le coût d'opportunité des fonds publics			économie géographique	Bouinot Jean	2007-03-09	fr	FALSE			FR			
4961	Les pôles de compétitivité : le recours au modèle des clusters ?			économie géographique	Bouinot Jean	2007-03-09	fr	FALSE		FR.GB.US	FR			
4962	Mobiliser les externalités de savoir au service de développement local			économie géographique	Bouinot Jean	2007-03-09	fr	FALSE			FR			
4805	La multiplicité des échelles dans l’analyse d’un phénomène d’interface nature/société.L’exemple des feux de brousse en Afrique de l’ouest	The multiplicity of scales in the analysis of a phenomenon at the nature/society interface. The example of bushfires in WestAfrica	bushfires,geographic scale,nature/society,West Africa	Afrique de l'Ouest,échelle géographique,feux de brousse,nature/société	Dolidon Hélène	2007-03-08	fr	TRUE		MA.SN.BF.BJ.CM.GM.GH.LR.NE.NG.SL.TG.ZM	FR			
5633	L’Eurovision et les frontières culturelles de l’Europe	The Eurovision song contest and the cultural frontiers in Europe	cultural geography,Europe,European Union,frontier,minorities	Europe,frontière,géographie culturelle,minorités,Union Européenne	Venon Fabien	2007-01-23	fr	TRUE		AB.DE.AM.AD.AT.BE.BY.BA.BG.CY.HR.DK.ES.EE.FI.FR.GR.HU.IE.IL.LV.LT.MK.MT.MD.MC.NO.NL.PL.PT.RO.GB.RU.RS.SE.SI.CH.TR.UA	CA			
1708	Caractéristiques spatiales de la formation des surcotes marines dans le Golfe du Lion. Spatial charcateristics of sea-surges formation in the Gulf of Lions	Spatial characteristics of sea-surges formation in the Gulf of Lions	sea level,sea surge,meteorology,risk,Gulf of Lions	niveau marin,surcote marine,météorologie,risque,Golfe du Lion	Ullmann Albin,Pirazzoli Paolo Antonio	2007-01-18	fr	TRUE	Golfe du Lion	FR	FR			
2665	Le Burkina Faso, un producteur de coton face à la mondialisation et à la dépendance économique. Regard sur un Sud	The Burkina Faso, a cotton-growing faced with mondialization and economic dependence country. Look at one South	Burkina Faso,commercial cultivation,cotton,economic dependence,mondialization,sustainable development,West Africa	Burkina Faso,coton,culture de rente,dépendance économique,développement durable,mondialisation,Afrique de l'Ouest	Hauchart Valérie	2007-01-18	fr	TRUE		BF	FR			
5995	Vulnérabilité et transport de matières dangereuses :une méthode d’aide à la décision issue de l’expertise de la Sécurité Civile	Vulnerability and transport of dangerous goods :a decision help method coming from the Civil Security assessment	crisis management,decision help,GIS,multi-criteria method,sensitivity,technological risk,transport of dangerous goods	aide à la décision,gestion de crise,méthode multicritère,risque technologique,SIG,transport de matières dangereuses,vulnérabilité	Griot Chloé	2007-01-12	fr	TRUE	Gard	FR	CA			
2889	Propositions méthodologiques pour l’amélioration automatique des contrastes de couleur - application aux cartes de risque	Methodological propositions for the automatic improvement of colour contrasts -application to risk maps	cartography,colour contrast,geomatics,legibility,risk	cartographie,contraste de couleur,géomatique,lisibilité,risque	Chesneau Elisabeth	2006-11-14	fr	TRUE		FR	FR			
2871	3-D GIS : Virtual London and beyond		3-D GIS,virtual city,virtual reality		Evans Stephen,Hudson-Smith Andrew,Batty Michael	2006-10-27	en	FALSE	London	GB	GB			
2856	The use of Remote Sensing Technology in geological Investigation and mineral Detection in El Azraq-Jordan		data fusion,lineament,lithology,minerals detection,ratio	détection de minerais,fusion de données,linéament,lithologie,rapport spectral	Rawashdeh Samih Al,Saleh Bassam,Hamzah Mufeed	2006-10-23	en	FALSE	El Azraq	JO	JO			
2711	Apport de trois méthodes de détection des surfaces brûlées par imagerie Landsat ETM+ : application au contact forêt- savane du Cameroun	The contribution of three methods of detection of burnt areas using Landsat ETM+ imagery: application to the forest-savanna contact zone of Cameroon	automatic classification,burned areas,Landsat ETM+ image	classification automatique,classifications supervisées,image Landsat ETM+,superficies brûlées	Kana Collins Etienne,Etouna Joachim E	2006-10-20	fr	TRUE	Amadoua	CM	CM			
3200	Regional and structural factors in Swedish regional growth during the 1990s		region,shift-share analysis,structure,Sweden	analyse shift-share,région,structure,Suède	Wenjuan Li	2006-10-18	fr	FALSE		SE	SE			
2683	L’<em>ambulantage :</em> Représentations du commerce ambulant ou informel et métropolisation	Ambulantism : Representation of Informal or Street Trade and Metropolization	ambulantism,globalization,informal trade,itinerant vendors,metropolization,peddling,street merchant	ambulantage,colportage,commerce informel,marchands ambulants,métropolisation,mondialisation,vendeurs de rue	Monnet Jérôme	2006-10-17	fr	TRUE	Mexico.Paris	MX.FR	FR			
88	Un voyage de Paul Vidal de la Blache en Espagne dans la huerta de Valence (1906)	A trip by Paul Vidal de la Blache to the Valencia huerta of Spain (1906)	history of geography,Spain,Vidal de la Blache	Espagne,histoire de la géographie,Vidal de la Blache	Courtot Roland	2006-10-13	fr	TRUE	Valence	ES	FR			
90	Katrina et la Nouvelle-Orléans : entre risque &quot;naturel&quot; et aménagement par l'absurde	Katrina and the New Orleans : Analyzing New-Orleans' recent disaster	actors' strategy,crisis,environment,hazard,land planning,sustainability,urban development	aménagement,crise,durabilité,environnement,risque,stratégie d'acteur,urbanisation	Mancebo François	2006-10-12	fr	TRUE	New Orleans	US	FR			
3207	Towards a Theory of Urban Fragmentation: A Cross-Cultural Analysis of Fear, Privatization, and the State		fear,privatization,the state,United States,China,Latin America		Low Setha	2006-10-02	en	FALSE		US.CN.BR.MX.PE.AR	US			
2587	Gestion durable de l’eau au Cap (Afrique du Sud)- Retour sur la difficile conciliation des durabilités environnementale,financière et sociale (2001-2004)	Sustainable gestion of water in Cape Town (South Africa)- Return to the uneasy conciliation of environmental, financial and social sustainabilities (2001-2004)	accessibility,Cape Town,environment,local politic,poverty,South Africa,sustainability,water gestion	accessibilité,Afrique du Sud,durabilité,environnement,gestion de l’eau,Le Cap,pauvreté,politique locale	Plancq-Tournadre Marie	2006-09-20	fr	TRUE	Cape Town	ZA	FR			
2436	Calibrer un modèle d’évolution de l’occupation du sol urbain. L’exemple de Belfort	Calibrating a model of urban land change. An example in Belfort	modelling,participative design,prospect,simulation,urban planning	concertation participative,modélisation,prospective,simulation,urbanisme	Antoni Jean-Philippe	2006-07-19	fr	TRUE	Belfort	FR	FR			
3219	Simulations spatialisées des pullulations de campagnols terrestres : Etude de l'influence des structures paysagères	Spatial simulation of water vole outbreaks : study of landscape influence	cellular automata,landscape,outbreak,spatial simulation,water vole	automate cellulaire,campagnol terrestre,paysage,pullulation,simulation spatialisée	Note Priscilla,Poix Christophe	2006-07-17	fr	TRUE	Cantal.Puy de Dome	FR	FR			
2463	L’accessibilité, marqueur des inégalités de rayonnement des villes portuaires en Europe	Accessibility as a marker of disparities of influence among port cities in Europe	accessibility,Europe,freight road transport,graph,network,port city,potential model,spatial disparity	accessibilité,Europe,graphe,inégalités spatiales,modèle de potentiel,rayonnement,réseau,transport routier de marchandises,ville portuaire	Chapelon Laurent	2006-07-11	fr	TRUE		PT.ES.FR.IT.GR.GB.IE.BE.NL.DK.DE.NO.SE.FI.RU.LV.PL.LT	FR			
2490	Le rapport pratique à l’épistémologie, chez des professeurs-stagiaires du secondaire en géographie 	The practical relation with epistemology, for young teachers of the secondary level in geography	epistemology,geography didactics,professional learning,educational geography	épistémologie,didactique de la géographie,formation professionnelle des enseignants,rapport pratique à l’épistémologie,géographie scolaire	Thémines Jean-François	2006-07-10	fr	TRUE		FR	FR			
2519	An evolutionary theory for interpreting urban scaling laws		evolutionary theory,innovation cycles,scaling laws,urban function,urban system	activité urbaine,cycles d’innovation,lois d’échelle,système urbain,théorie évolutive	Pumain Denise,Paulus Fabien,Vacchiani-Marcuzzo Céline,Lobo José	2006-07-05	en	FALSE		FR.US.ZA	FR		US	
2560	Les nuits tananariviennes : citadinités et marginalités en construction	Nights in Antananarivo. Building Urbanities and Marginalities	Antananarivo,homelessness,Madagascar,marginality,night,social geography,urban politic,urbanity	Antananarivo,citadinité,enfants et familles des rues,espace-temps,géographie sociale,Madagascar,marginalité,nuit,politique de la ville	Morelle Marie,Fournet-Guérin Catherine	2006-06-28	fr	TRUE	Tananarivo	MG	FR			
1739	Six géographes en quête d’engagement : du communisme à l’aménagement du territoire. Essai sur une génération	"Six geographers seeking political ""engagement"": from Communism to regional planning. Essay on a generation"	communism,regional planning,Third World,urban study	aménagement du territoire,communisme,études urbaines,histoires de vies,Tiers-Monde	Bataillon Claude	2006-06-27	fr	TRUE		FR	FR			
2911	Christaller en Chine : de  la campagne à la ville au cinéma	Christaller in China: from the country to the town on the screen			Courtot Roland	2006-06-27	fr	TRUE		CN	FR			
9272	Déploiement d’atlas interactifs sur Internet : nouvelles avenues avec le <em>Scalable Vector Graphics,</em>le C# et l’ASP.Net	Deployment of interactive atlases on Internet : new avenues with Scalable Vector Graphics, C# and ASP.Net	atlas,geovizalisation,interactive cartography,SVG,web cartography,web-map	atlas,cartographie interactive,géovisualisation,internet,SVG	Apparicio Philippe,Petkevitch Valera	2006-06-26	fr	TRUE	Montreal	CA	CA			
1750	La réhabilitation fonctionnelle des villes pré-coloniales d’Ouzbékistan : un outil de domination politique ?	Functional rehabilitation of the pre-colonial urban areas in Uzbekistan : a tool for political domination ?	Bukhara,Khiva,rehabilitation,Samarkand,Tashkent,urban function,urban heritage,Uzbekistan	Boukhara,fonctions urbaines,Khiva,Ouzbékistan,patrimoine urbain,réhabilitation,Samarcande,Tachkent	Pincent Guillemette	2006-06-19	fr	TRUE	Boukhara.Tashkent	UZ	FR			
5484	"Le préfet de département entre politique globale et locale de l'eau : exemple de la limitation des usages <a class=""footnotecall"" id=""bodyftn1"" href=""#ftn1"">1</a>"	French local authority (préfet de département) between global and local policy of water : example of the limitation of the uses	environmental law,global,local,articulation,local authority	droit de l'environnement,global,local,articulation,autorité administrative	Belaidi Nadia	2006-06-15	fr	TRUE		FR	FR			
1784	Hypothèses sur l’évolution de la végétation littorale des Petites Antilles depuis  l'époque précolombienne : le cas de la Martinique	Hypothesis about the evolution of the littoral vegetation in the lesser Antilles, from the pre-columbian period : the case of Martinique	anthropic process,Lesser Antilles,littoral vegetation,Martinique,vegetal dynamic	dynamique végétale,Martinique,Petites Antilles,processus anthropique,végétation littorale	Joseph Philippe	2006-05-29		TRUE	Martinique	FR	FR			
2407	Pour une théorie de la relativité géographique(Vers une généralisation du modèle gravitaire)	Generalising the gravity model : towards a theory of geographical Relativity	curvature,General Relativity theory,gravity model,non-euclidean space,riemannian spaces,space-time	courbure,espace non-euclidien,espace-temps,espaces riemanniens,modèle gravitaire,théorie de la relativité	Parrochia Daniel	2006-05-23	fr	TRUE			FR			
2536	Revue de la typologie des éruptions au Piton de La Fournaise, processus et risques volcaniques associés	Review of volcanic eruption typology at the Piton de la Fournaise, processes and hazards	eruption typology,magmatism,Piton de la Fournaise,Réunion Island,volcanic hazard	île de la Réunion,magmatisme,Piton de la Fournaise,risque volcanique,typologie des éruptions	Villeneuve Nicolas,Bachèlery Patrick	2006-03-30	fr	TRUE	Reunion	FR	FR			
5467	Echos sur la place de la géographie dans les sciences sociales indiennes	About the place of Geography in the field of Indian Social Sciences			Oliveau Sébastien	2006-03-30	fr	TRUE		IN	FR			
2420	From theory to modelling : urban systems as complex systems		complexity,emerging structure,multi-agent system,self-organization,space-time convergence,urban system	auto-organisation,complexité,convergence espace-temps,structure émergente,système urbain,Systèmes Multi-Agents (SMA)	Bretagnolle Anne,Daudé Eric,Pumain Denise	2006-03-08	en	FALSE			FR			
2913	Excursion à Clarens	A Journey to Clarens			Deprest Florence	2006-02-10	fr	TRUE	Clarens	CH	FR			
2925	Dynamique du parc de logements à Bogota : Analyse par typologies multi-dates	Dynamic of housing stock in Bogota. Analysis from multidates typologies	Bogota,dwelling,housing stock,space dynamic,typological analysis	analyse typologique,Bogota,dynamique spatiale,habitat,parc de logements	Piron Marie,Dureau Françoise,Mullon Christian	2006-01-09	fr	TRUE	Bogota	CO	FR			
2938	Approche dynamique du déroulement d’activités humaines en mer côtière	A dynamic approach of human activities progress in coastal sea	coastal seas,fishing,GIS,human activity,mapping,modelling,simulation	activité humaine,cartographie,mer côtière,modélisation,pêche,SIG,simulation	Le Tixerant Matthieu,Gourmelon Françoise	2006-01-06	fr	TRUE	Brittany	FR	FR			
13093	A propos du concept de <em>méditerranée</em>. Expérience géographique du monde et mondialisation	About the Mediterranean Analogy. Geographical Experience of the World and Globalization	analogy,concept of Mediterranée,globalization,ocean	analogie,concept de méditerranée,mondialisation,océan	Arrault Jean-Baptiste	2006-01-03	fr	TRUE			FR			
2954	Le tourisme international en Afrique du Sud	International Tourism in South Africa	international tourism,South Africa,tourist frequentation,tourist industry	Afrique du Sud,fréquentation touristique,secteur touristique,tourisme international	Lamy-Giner Marie-Annick,Guébourg Jean-Louis	2005-12-12	fr	TRUE		ZA	FR			
2966	Cross-Channel Geographers: a century of activity.		bibliography,France,geography,history of geography,Ireland,thesis,United Kingdom	bibliographie,France,géographie,histoire de la géographie,Irlande,Royaume-Uni,thèses	Clout Hugh	2005-12-06	en	FALSE		FR.IE.GB	GB			
2978	Les vitesses dans l’aire urbaine dijonnaise : un modèle fondé sur la fonction logistique et la courbe de congestion routière débit-vitesse	Speeds in Dijon urban area : a model based on the logistic function and the curve of road congestion flow-speed	Dijon urban area,flow-speed model,logistic model,road density,speed	aire urbaine dijonnaise,Greenshields,modèle débit-vitesse,modèle logistique,vitesse	Enault Cyril	2005-12-01	fr	TRUE	Dijon	FR	FR			
2991	Un exemple d’effets de dominos : la panique dans les catastrophes urbaines	A exemple of« domino effects » : panic in urban disaster studies	disaster,modelling,panic,simulation	catastrophe,effets de dominos,modélisation,panique,simulation	Provitolo Damienne	2005-11-29	fr	TRUE	Genova	IT	FR			
3000	Bengladesh ou Medina ? Espaces urbains périphériques et représentations : deux exemples à Annaba et à Guelma (Algérie)	Bengladesh ou Medina ? Urban suburbs and spatial representation : two examples in Annaba and in Guelman (Algeria)	social habitat,spatial practices,spatial representation,sprawling habitat,urban suburb,urbanity	habitat social,habitat spontané,périphéries urbaines,pratiques spatiales,représentation spatiale,urbanité	Kerdoud Nadia	2005-11-25	fr	TRUE	Annaba.Guelma	DZ	DZ			
3013	Les conceptions initiales des élèves turcs de CM2 relatives aux séismes	The initial concept of fifth graduate turkishs students related to earhtquakes	concept,representation initial,obstacle,physical geography,geology,earthquake	concept,représentation initiale,obstacle,géographie physique,géologie,tremblement de terre	Dal Burckin	2005-11-21	fr	TRUE	Bolu.Duzce.Istanbul.Caycuma	TR	TR			
3027	Potentialités de l’imagerie satellitaire Spot 5 pour la cartographie de la végétation  terrestre	Mapping terrestrial vegetation applying the Spot 5 satellite imagery: application to Ouessant Island (France)	classification,mapping,photointerpretation,Spot 5,vegetation	cartographie,classification,photo-interprétation,Spot 5,végétation	Gourmelon Françoise,Bioret Frédéric,Sauve Laure	2005-11-09	fr	TRUE	Ouessant	FR	FR			
3045	Les statistiques astigmates et la recomposition de la géographie francilienne	Astigmatic Statistics and the Evolution of the Economic Geography of Greater Paris	cities,databases,GIS,industrial geography,Paris,urban geography	analyse spatiale,base de données,géographie économique,géographie industrielle,géographie urbaine,Paris,SIG	Gilli Frédéric	2005-11-09	fr	TRUE	Ile-de-France	FR	FR			
3046	Une sélection de 90 sites web sur les diasporas	90 Selected Diasporas Web Sites	web addresses,Concept of Diaspora,Armenian,Greek,Jewish,African,Indian,Chinese,Kurdish,Caucasian Diasporas.	adresses Web,concept de diaspora,diaspora arménienne,grecque,juive,africaine,asiatique,kurde,caucasienne	Rollan Françoise	2005-11-07	fr	TRUE		AM.GR.IL.IN.CN.TR	FR			
3067	Les politiques de gestion insulaire dans l’archipel des Maldives	Politics of insular development in the Maldives archipelago	anthropogenic impact,atoll,environment,insular development,Maldives,micro-state,tourism	atoll,développement insulaire,environnement,impact anthropique,Maldives,micro-Etat,tourisme	Rufin-Soler Caroline	2005-10-17	fr	TRUE		MV	FR			
3081	Tsunami en Asie du Sud-Est : retour sur la gestion d’un cataclysme naturel apocalyptique	Tsunami in south-east Asia: retrospective analysis on the management of an apocalyptic natural cataclysm	education,hazard,land use planning,natural risk,risk management,south-east Asia,tsunami,vulnerability,warning system	aléa,aménagement,Asie du Sud-Est,éducation,gestion des risques,risque naturel,système d’alerte,tsunami,vulnérabilité	Ozer Pierre,De Longueville Florence	2005-10-14	fr	TRUE		ID.IN.TH.MV.LK.MY.BD.MM.SO.TZ.SC.KE	BE			
3365	Making knowledge industries a GO : Some commercial considerations		high-tech,intellectual property,location factor,pharmaceutical industry,risk finance	capital-risque,facteur de localisation,hautes technologies,industrie pharmaceutique,propriété intellectuelle	Laulajainen Risto	2005-10-07	en	FALSE			SE			
6610	La multifonctionnalité de l'agriculture en pratique : étude des relations entre exploitations agricoles et étangs de la Dombes.	The relationships between farms and pondsin a french rural area (Dombes) : an analyse of the agricultural multifunctionality	agriculture,geography,multifunctionality,practices,rural	agriculture,géographie,multifonctionnalité,pratiques	Soulard Christophe Toussaint	2005-09-09	fr	TRUE	Dombes	FR	FR			
3115	A New Classification Framework for Urban Geospatial Web Sites		e-government,web-based GIS,web sites,classification,web-mapping,online GIS,city,local government	gouvernement en ligne,SIG,sites web,classification,cartographie,SIG,ville,gouvernement local,internet	Caron Claude,Roche Stéphane,Larfouilloux Julien,Hadaya Pierre	2005-08-23	en	FALSE			CA		FR	
