id,title,title_en,keywords_en,keywords_fr,authors,date,langue,translated,subcountry,country,firstauthor,country2,author2,macroregion
11373,Transport ö la demande points ö points en zone peu dense. Proposition dÍune m_thode dÍoptimisation de tourn_es,Point-to-point on-demand transport in rural areas. A route optimisation method,"Demand Responsive Transport,Dial a Ride,DRT,operations research,pickup and delivery,vehicle routing","Doubs Central,optimisation de tourn_es,recherche op_rationnelle,TAD,Transport ö la Demande,zones rurales","Garaix Thierry,Josselin Didier,Feillet Dominique,Artigues Christian,Castex Älodie",20/07/2007,fr,TRUE,Doubs,FR,FR,,,
22420,Introduction au concept dÍacte cybercartographique : genèse dÍun atlas cybercartographique,Introducting the Concept of a Cybercartographic Act: The Creation of a Cybercartographic Atlas,"antarctic,atlas,cybercartography,Internet,photography","antarctique,atlas,cybercartographie,Internet,photographie","Caquard S_bastien,Pulsifer Peter,Fiset Jean-Pierre,Taylor D. R. Fraser",19/07/2007,fr,TRUE,,AQ,CA,,,
9262,Int_gration de fonctions topologiques du paysage dans le calcul des distances-co_t,Use of topological functions of landscape for cost-distance computation,"cost distance,edge,habitat,resistance,spread,water vole","campagnol terrestre,distance-co_t,habitat,lisière,propagation,r_sistance","Foltête Jean-Christophe,Berthier Karine,Cosson Jean-François",18/07/2007,fr,TRUE,Franche-Comt_,FR,FR,,,
8692,Analyse g_ographique et mod_lisation des dynamiques dÍurbanisation ö La R_union,,"geographical field,R_union island,spatial model,urban dynamics","champ g_ographique,dynamiques urbaines,Óle de la R_union,modèle spatial","Thinon Pascal,Martignac C_cile,Metzger Pascale,Cheylan Jean-Paul",16/07/2007,fr,FALSE,R_union,FR,FR,,,
8812,Service de capitalisation et diffusion de connaissances,,,"base de connaissances,diffusion de connaissances,glossaire,moteur de recherche,ontologie,th_saurus","Baron Vincent,Griset H_lène",16/07/2007,fr,FALSE,,,FR,,,
8902,"Fractal Analysis of the Urbanization at the Outskirts of the City: Models, Measurement and Explanation",,"fractal dimension,urbanization,outskirts,Thessaloniki","fractales,urbanisation,Thessalonique",Lagarias Apostolos,16/07/2007,en,FALSE,Thessaloniki,GR,GR,,,
8962,Intelligence artificielle et agents collectifsæ: le modèle EUROSIM,Artificial intelligence and collective agents: the EUROSIM model,"citie,Europe,multi-agent system,collective agents,multiscalar analysis","ville,Europe,système multi-agents,agents collectifs,analyse multi-_chelles","Sanders Lena,Favaro Jean-Marc,Mathian H_lène,Pumain Denise,Glisse BenoÓt",16/07/2007,fr,TRUE,,PT_ES_FR_IT_IE_UK_DK_SE_BE_LU_NL_DE_AT_CH_FI,FR,,,
9052,Vers une approche individu-centr_e pour mod_liser et simuler lÍexpression spatiale dÍune maladie transmissibleæ: la peste ö Madagascar,Towards an individual-based approach to modelise and simulate spatial patterns of a communicable disease : the plague in Madagascar,"pathogenic system,complex,plague,Madagascar,multi-agent modelling","complexe,système pathogène,peste,Madagascar,mod_lisation multi-agents","Badariotti Dominique,Banos Arnaud,Laperrière Vincent",16/07/2007,fr,TRUE,,MG,FR,,,
12581,Extraction automatique dÍhabitations en milieu rural de PED ö partir de donn_es THRS,Developing countries rural houses automatic extraction from Very High spatial Resolution (VHR) remote sensing data,"housing,rural area,VHR images,spatial approach","habitation,milieu rural,images THRS,approche spatiale","Devaux Nicolas,Fotsing Jean-Marie,Ch_ry Jean-Pierre",12/07/2007,fr,TRUE,,SD,FR,,,
8002,D_termination dÍune ligne de rivage de grande taille ö lÍaide de la multi r_solution hi_rarchique sur une image RSO,,"radar image,coastline,multiresolution,edge detection,mathematical morphology","image radar,ligne de rivage,multi r_solution,d_tection des contours,morphologie math_matique","Akono Alain,Tony_ Emmanuel,Passo Marie-Madeleine Djougo,Tankam Narcisse Talla,Dzepa Charly",11/07/2007,fr,FALSE,,CM,CM,,,
8142,Lieu de r_sidence r_el et lieu de r_sidence id_alæ: une approche fond_e sur la th_orie de la d_cision,,"residential choice,decision,subjective expected utility,evaluation,social groups","choix r_sidentiel,d_cision,Subjective Expected Utility,_valuation,groupes sociaux",Meyer Anne-Marie,11/07/2007,fr,FALSE,Hamburg,DE,FR,,,
8212,G_n_ration de descripteurs dÍimages satellitaires ö THRS,Descriptors generation from very high spatial resolution satellite images,"descriptors,eliciting,high resolution images,morphological segmentation","descripteurs,extraction,images très haute r_solution,segmentation morphologique","Lopez-Ornelas Erick,Sèdes Florence",11/07/2007,fr,TRUE,,,MX,,FR,
8322,Urban Ontologies for an improved communication in urban civil engineering projects,,"modelling,ontology design,urban planning,interoperability,information system,XML","mod_lisation conceptuelle,conception dÍontologie,urbanisme,int_rop_rabilit_,système dÍinformation,XML","Teller Jacques,Keita Abdel Kader,Roussey Catherine,Laurini Robert",11/07/2007,en,FALSE,,,BE,,FR,
8462,Detecting Clusters in Spatially Repetitive Point Event Data Sets,,"Geo-ProZone analysis,point event data,robust normalisation,spatial clustering,spatial repetition","analyse Geo-ProZone,analyse spatiale de proximit_,_v_nement ponctuel,normalisation robuste,r_p_tition spatiale",Brimicombe Allan,11/07/2007,en,FALSE,,,UK,,,
7872,Analyse des aires de march_ du commerce de d_tail ö Qu_becæ: une m_thodologie combinant une enquête de mobilit_ et un système dÍinformation g_ographique,Retail Market Analysis within the Quebec Metropolitan Area: a Methodological Approach Combining Travel Survey with GIS,"GIS,market area,retail,spatial analysis,travel behaviour,competition among shopping facilities,Quebec","SIG,aires de march_,commerce de d_tail,analyse spatiale,comportement de mobilit_,concurrence entre les agglom_rations commerciales,Qu_bec","Biba Gjin,Th_riault Marius,DesæRosiers François",09/07/2007,fr,TRUE,Quebec,CA,CA,,,
7722,Caract_risation spatiale de lÍal_a inondation ö partir dÍimages satellites RADAR,Spatial characterization of flood hazard using SAR images,"flood hazard,spatial characterization,RADAR remote sensing,digital elevation model (DEM),data matching,hydraulic coherence","al_a inondation,caract_risation spatiale,t_l_d_tection RADAR,modèle num_rique de terrain (MNT),fusion de donn_es,coh_rence hydraulique","Hostache Renaud,Puech Christian,Raclot Damien",06/07/2007,fr,TRUE,Moselle,FR,FR,,,
7492,"La criminalit_ ö Maputo, Mozambiqueæ: origine, distribution et r_percussions spatiales","Criminality in Maputo, Mozambiqueæ: origin, spatial distribution and repercussions","Mozambique,Maputo,criminality,feeling of insecurity,socio-residential organisation,public police force,private security company,self-defence,community police","Mozambique,Maputo,criminalit_,perception s_curitaire,organisation socio-r_sidentielle,police,compagnie priv_e de s_curit_,autod_fense,police communautaire",Folio Fabrice,02/07/2007,fr,TRUE,Maputo,MZ,FR,,,
7242,Cholutecaæ: ville hondurienne du système Mondeæ?,Cholutecaæ: honduran city of the world system?,"agricultural processing industry,enclave,Honduras,intermediate city,urban actors,world system","acteurs urbains,agro-industrie,enclave,Honduras,système Monde,ville interm_diaire",Hardy S_bastien,22/06/2007,fr,TRUE,Choluteca,HN,FR,,,
7058,"G_ocriminologie, quand la cartographie permet aux g_ographes dÍinvestir la criminologie","Geocriminology, when cartography allows geographers to intrust criminology","Geocrimonology,crime and delinquency,security/safety,spatial analysis,geographical information system","g_ocriminologie,d_linquance,s_ret_/s_curit_,analyse spatiale,système d'information g_ographique","Cunty Claire,Fussy Fabrice,Perez Pascale",08/06/2007,fr,TRUE,Paris,FR,FR,,,
6736,Qualit_ de lÍoffre et usage du transport public en milieu urbain,Quality of the supply and use of the public transportation in urban areas,"bus transportation supply,modal choice,modal efficiency,urban mobility","choix modal,efficacit_ modale,mobilit_ urbaine,offre de transport en commun",Genre-Grandpierre Cyrille,05/06/2007,fr,TRUE,Besançon,FR,FR,,,
6785,The emergence of a ñCity of Cagesî in Limaæ: neighbourhood appropriation in the context of rising insecurities,,"gated communities,residential enclaves,Latin America,Lima,spatial control,state failure,fortification,insecurity,social inequalities,urban structure",,Pl_ger J_rg,05/06/2007,en,FALSE,Lima,PE,UK,,,
6106,"Spatial and temporal biodiversity variations in a high mountain environment: the case of the proglacial margin  of the Evettes, Natura 2000 area (Savoie, French Alps)",,"Alpine biodiversity,chronosequence,glacier foreland,periglacial geomorphology,vegetation succession","biodiversit_ alpine,chronos_quence,g_omorphologie p_riglaciaire,marge proglaciaire,succession v_g_tale","Pech Pierre,Arques Sylvie,Jomelli Vincent,Maillet Ingrid,Melois No_mie,Moreau Myrtille",16/05/2007,en,FALSE,Savoie,FR,FR,,,
6225,"The impact of gated Communities on property values: evidence of changes in real estate markets -Los Angeles, 1980-2000",,"gated communities,housing prices,property values,real-estate market,urban development","communaut_ ferm_e,d_veloppement urbain,prix du logement,valeur immobilière",LeæGoix Renaud,16/05/2007,en,FALSE,Los Angeles,US,FR,,,
6022,Pr_sidentielle 2007 second tour : Nouvelle g_ographie des votes et r_alignement partisan,"French Election, 2007",,"_lection pr_sidentielle,France",Colange C_line,15/05/2007,fr,TRUE,,FR,FR,,,
5827,Les principaux enseignements du 1<sup>er</sup> tour de lÍ_lection pr_sidentielle de 2007 en cartes,,,"_lection pr_sidentielle,France",Leroy St_phane,30/04/2007,fr,FALSE,,FR,FR,,,
5733,"Elections pr_sidentielles 2007, typologie des candidats. Les deux France",,,"_lection pr_sidentielle,France,politique","Bussi Michel,Colange C_line,Gosset Jean-Paul",26/04/2007,,FALSE,,FR,FR,,,
5591,El ambulantaje en imàgenesæ: una historia de representaciones de la venta callejera en la Ciudad de M_xico (siglos XVIII-XX)1,Ambulantaje in images: A history of street commerce representations in Mexico City (XVIIIth- XXth centuries),"ambulantism,history,metropolization,Mexico City,public space,representation,street commerce","ambulantage,espace public,longue dur_e,m_tropolisation,Mexico,repr_sentation,vente de rue","Alba Martha De,Exbalin Arnaud,RodrÕguez Georgina",19/04/2007,es,TRUE,Mexico,MX,MX,,FR,
5641,"Red_coupage des limites r_gionales, ou coop_ration interr_gionale ? Le cas de la Bretagne",,,,Guigou Jean-Louis,18/04/2007,fr,FALSE,Brittany,FR,FR,,,
5607,Le rayonnement spatial des villes tunisiennes ö travers la diffusion des entreprises multi-_tablissements pour lÍinnovation,The Spatial Influence of the Tunisian Cities through the diffusion of innovative multiplant firms,"companies network,influence,proximity,spatial diffusion,spatial dynamic,Tunisia,urban hierarchy,urban system","diffusion spatiale,dynamique spatiale,encadrement,hi_rarchie urbaine,proximit_,rayonnement,r_seau dÍentreprise,système urbain,Tunisie",Belhedi Amor,16/04/2007,fr,TRUE,,TN,TN,,,
5532,Effets spatiaux et effets r_seau dans lÍ_valuation dÍindicateurs sur les nìuds dÍun r_seau dÍinfrastructure,Making allowances for spatial and network effects when assessing indicators on infrastructure network nodes,"accessibility,centrality,Delaunay triangulation,graph,indicators,network,path,spatial structure","accessibilit_,centralit_ interm_diaire,chemins,graphe,indicateurs,r_seau,structure spatiale,triangulation de Delaunay",Gleyze Jean-François,15/04/2007,fr,TRUE,Indianapolis_Correze,US_FR,FR,,,
5574,Ambulantage et services ö la mobilit_æ: les carrefours commerciaux ö mexico,Street Trade and Mobility Servicesæ: the Crossroads in Mexico City,"ambulantism,urban mobility,metropolization,informal trade,street vending,crossroad,traffic,services to travellers,Mexico City","ambulantage,mobilit_ urbaine,m_tropolisation,commerce informel,commerce ambulant,carrefour,d_placement,services aux voyageurs,Mexico","Monnet J_rªme,Giglia Angela,Capron Gu_nola",06/04/2007,fr,TRUE,Mexico,MX,FR,,MX,
4882,Suburban fragmentation versus mobilitiesæ: is suburbanism opposed to urbanismæ?,,"community,gated communities,mobility,neighbourly relationships,psychological security,suburbanism,urban fragmentation,urbanism,urbanity","communaut_,fragmentation urbaine,mobilit_,s_curit_ psychologique,urbanit_,voisinage",Charmes Eric,28/03/2007,en,FALSE,Paris_Lyon,FR,FR,,,
4870,Vendeurs ambulants ö Rio de Janeiroæ: exp_riences citadines et d_fis des pratiques urbaines,Street Vendors in Rio de Janeiro: civic experience and urban social practices,"ambulantism,metropolization,street vendor,social network,conflict","ambulantage,m_tropolisation,vendeur ambulant,camelot,r_seau de relations,conflit","DeæFatimaæCabralæGomes Maria,R_ginensi Caterine",19/03/2007,fr,TRUE,Rio de Janeiro,BR,BR,,FR,
4811,Mod_lisation g_omatique r_trospective des paysages par _valuation multicritères et multiobjectifs,Retrospective geomatic landscape modelling by multicritera evaluation and multiobjective evaluation,"GIS,historic landscape,modelling,multi-objective evaluation,nulti-criteria evaluation","_valuation multicritères,_valuation multiobjectifs,mod_lisation,paysage historique,SIG","Olmedo MarÕa Teresa Camacho,Paegelow Martin,MartÕnez Pilar GarcÕa",09/03/2007,fr,TRUE,Granada,ES,ES,,FR,
4825,Distributions fractales des Pistes de Ski et des Remont_es M_caniques.Exemple de la station de Serre Chevalier,Fractal distribution of Ski lifts and Ski slopes. Example of the Serre Chevalier resort,"complexity,fractals,ski lifts,ski resort,ski slopes","complexit_,fractales,pistes de ski,remont_es m_caniques",Brissaud Ivan,09/03/2007,fr,TRUE,Serre chevalier,FR,FR,,,
4792,Keeping space publicæ: Times Square (New York) and the Senegalese peddlers,,"ambulantism,metropolization,public space,Times Square,street vending,peddler,urban flow,urban ethnography","ambulantage,m_tropolisation,espace public,Times Square,camelot,commerce ambulant,flux,ethnographie urbaine",Tonnelat St_phane,09/03/2007,en,FALSE,NYC,US,US,SN,,
2898,Concepts et mod_lisations de la diffusion g_ographique,Concepts and modeling of spatial diffusion,"cellular automata,deterministic model,logistic model,simulation,spatial diffusion,stochastic model","automate cellulaire,diffusion spatiale,modèle d_terministe,modèle logistique,modèle stochastique,simulation","Langlois Patrice,Daud_ Eric",09/03/2007,fr,TRUE,,,FR,,,
4955,Les compagnies a_riennes low cost sont-elles toujours un levier du d_veloppement local ?,,,_conomie g_ographique,Bouinot Jean,09/03/2007,fr,FALSE,,,FR,,,
4957,Prospective et gestion strat_gique la r_alit_ des d_localisations,,,_conomie g_ographique,Bouinot Jean,09/03/2007,fr,FALSE,,,FR,CN_IN,,
4958,Les cultures du priv_ et les choix de localisation,,,_conomie g_ographique,Bouinot Jean,09/03/2007,fr,FALSE,,,FR,,,
4959,Les facteurs de choix des localisations : les infrastructures de transport,,,_conomie g_ographique,Bouinot Jean,09/03/2007,fr,FALSE,,ES_PT_FR,FR,,,
4960,Le co_t d'opportunit_ des fonds publics,,,_conomie g_ographique,Bouinot Jean,09/03/2007,fr,FALSE,,,FR,,,
4961,Les pªles de comp_titivit_ : le recours au modèle des clusters ?,,,_conomie g_ographique,Bouinot Jean,09/03/2007,fr,FALSE,,FR_UK_US,FR,,,
4962,Mobiliser les externalit_s de savoir au service de d_veloppement local,,,_conomie g_ographique,Bouinot Jean,09/03/2007,fr,FALSE,,,FR,,,
4805,La multiplicit_ des _chelles dans lÍanalyse dÍun ph_nomène dÍinterface nature/soci_t_.LÍexemple des feux de brousse en Afrique de lÍouest,The multiplicity of scales in the analysis of a phenomenon at the nature/society interface. The example of bushfires in WestAfrica,"bushfires,geographic scale,nature/society,West Africa","Afrique de l'Ouest,_chelle g_ographique,feux de brousse,nature/soci_t_",Dolidon H_lène,08/03/2007,fr,TRUE,,MA_SN_BF_BJ_CM_GM_GH_LR_NE_NG_SL_TG_ZM,FR,,,
5633,LÍEurovision et les frontières culturelles de lÍEurope,The Eurovision song contest and the cultural frontiers in Europe,"cultural geography,Europe,European Union,frontier,minorities","Europe,frontière,g_ographie culturelle,minorit_s,Union Europ_enne",Venon Fabien,23/01/2007,fr,TRUE,,AB_DE_AM_AD_AT_BE_BY_BA_BG_CY_HR_DK_ES_EE_FI_FR_GR_HU_IE_IL_LV_LT_MK_MT_MD_MC_NO_NL_PL_PT_RO_UK_RU_RS_SE_SI_CH_TR_UA,CA,,,
1708,Caract_ristiques spatiales de la formation des surcotes marines dans le Golfe du Lion. Spatial charcateristics of sea-surges formation in the Gulf of Lions,Spatial characteristics of sea-surges formation in the Gulf of Lions,"sea level,sea surge,meteorology,risk,Gulf of Lions","niveau marin,surcote marine,m_t_orologie,risque,Golfe du Lion","Ullmann Albin,Pirazzoli Paolo Antonio",18/01/2007,fr,TRUE,Golfe du Lion,FR,FR,,,
2665,"Le Burkina Faso, un producteur de coton face ö la mondialisation et ö la d_pendance _conomique. Regard sur un Sud","The Burkina Faso, a cotton-growing faced with mondialization and economic dependence country. Look at one South","Burkina Faso,commercial cultivation,cotton,economic dependence,mondialization,sustainable development,West Africa","Burkina Faso,coton,culture de rente,d_pendance _conomique,d_veloppement durable,mondialisation,Afrique de l'Ouest",Hauchart Val_rie,18/01/2007,fr,TRUE,,BF,FR,,,
5995,Vuln_rabilit_ et transport de matières dangereuses :une m_thode dÍaide ö la d_cision issue de lÍexpertise de la S_curit_ Civile,Vulnerability and transport of dangerous goods :a decision help method coming from the Civil Security assessment,"crisis management,decision help,GIS,multi-criteria method,sensitivity,technological risk,transport of dangerous goods","aide ö la d_cision,gestion de crise,m_thode multicritère,risque technologique,SIG,transport de matières dangereuses,vuln_rabilit_",Griot Chlo_,12/01/2007,fr,TRUE,Gard,FR,CA,,,
2889,Propositions m_thodologiques pour lÍam_lioration automatique des contrastes de couleur - application aux cartes de risque,Methodological propositions for the automatic improvement of colour contrasts -application to risk maps,"cartography,colour contrast,geomatics,legibility,risk","cartographie,contraste de couleur,g_omatique,lisibilit_,risque",Chesneau Elisabeth,14/11/2006,fr,TRUE,,FR,FR,,,
2871,3-D GIS : Virtual London and beyond,,"3-D GIS,virtual city,virtual reality",,"Evans Stephen,Hudson-Smith Andrew,Batty Michael",27/10/2006,en,FALSE,London,UK,UK,,,
2856,The use of Remote Sensing Technology in geological Investigation and mineral Detection in El Azraq-Jordan,,"data fusion,lineament,lithology,minerals detection,ratio","d_tection de minerais,fusion de donn_es,lin_ament,lithologie,rapport spectral","Rawashdeh Samih Al,Saleh Bassam,Hamzah Mufeed",23/10/2006,en,FALSE,El Azraq,JO,JO,,,
2711,Apport de trois m_thodes de d_tection des surfaces br_l_es par imagerie Landsat ETM+ : application au contact forêt- savane du Cameroun,The contribution of three methods of detection of burnt areas using Landsat ETM+ imagery: application to the forest-savanna contact zone of Cameroon,"automatic classification,burned areas,Landsat ETM+ image","classification automatique,classifications supervis_es,image Landsat ETM+,superficies br_l_es","Kana Collins Etienne,Etouna Joachim E",20/10/2006,fr,TRUE,Amadoua,CM,CM,,,
3200,Regional and structural factors in Swedish regional growth during the 1990s,,"region,shift-share analysis,structure,Sweden","analyse shift-share,r_gion,structure,Suède",Wenjuan Li,18/10/2006,fr,FALSE,,SE,SE,,,
2683,LÍ<em>ambulantage :</em> Repr_sentations du commerce ambulant ou informel et m_tropolisation,Ambulantism : Representation of Informal or Street Trade and Metropolization,"ambulantism,globalization,informal trade,itinerant vendors,metropolization,peddling,street merchant","ambulantage,colportage,commerce informel,marchands ambulants,m_tropolisation,mondialisation,vendeurs de rue",Monnet J_rªme,17/10/2006,fr,TRUE,Mexico_Paris,MX_FR,FR,,,
88,Un voyage de Paul Vidal de la Blache en Espagne dans la huerta de Valence (1906),A trip by Paul Vidal de la Blache to the Valencia huerta of Spain (1906),"history of geography,Spain,Vidal de la Blache","Espagne,histoire de la g_ographie,Vidal de la Blache",Courtot Roland,13/10/2006,fr,TRUE,Valence,ES,FR,,,
90,Katrina et la Nouvelle-Orl_ans : entre risque &quot;naturel&quot; et am_nagement par l'absurde,Katrina and the New Orleans : Analyzing New-Orleans' recent disaster,"actors' strategy,crisis,environment,hazard,land planning,sustainability,urban development","am_nagement,crise,durabilit_,environnement,risque,strat_gie d'acteur,urbanisation",Mancebo François,12/10/2006,fr,TRUE,New Orleans,US,FR,,,
3207,"Towards a Theory of Urban Fragmentation: A Cross-Cultural Analysis of Fear, Privatization, and the State",,"fear,privatization,the state,United States,China,Latin America",,Low Setha,02/10/2006,en,FALSE,,US_CN_BR_MX_PE_AR,US,,,
2587,"Gestion durable de lÍeau au Cap (Afrique du Sud)- Retour sur la difficile conciliation des durabilit_s environnementale,financière et sociale (2001-2004)","Sustainable gestion of water in Cape Town (South Africa)- Return to the uneasy conciliation of environmental, financial and social sustainabilities (2001-2004)","accessibility,Cape Town,environment,local politic,poverty,South Africa,sustainability,water gestion","accessibilit_,Afrique du Sud,durabilit_,environnement,gestion de lÍeau,Le Cap,pauvret_,politique locale",Plancq-Tournadre Marie,20/09/2006,fr,TRUE,Cape Town,ZA,FR,,,
2436,Calibrer un modèle dÍ_volution de lÍoccupation du sol urbain. LÍexemple de Belfort,Calibrating a model of urban land change. An example in Belfort,"modelling,participative design,prospect,simulation,urban planning","concertation participative,mod_lisation,prospective,simulation,urbanisme",Antoni Jean-Philippe,19/07/2006,fr,TRUE,Belfort,FR,FR,,,
3219,Simulations spatialis_es des pullulations de campagnols terrestres : Etude de l'influence des structures paysagères,Spatial simulation of water vole outbreaks : study of landscape influence,"cellular automata,landscape,outbreak,spatial simulation,water vole","automate cellulaire,campagnol terrestre,paysage,pullulation,simulation spatialis_e","Note Priscilla,Poix Christophe",17/07/2006,fr,TRUE,Cantal_Puy de Dome,FR,FR,,,
2463,"LÍaccessibilit_, marqueur des in_galit_s de rayonnement des villes portuaires en Europe",Accessibility as a marker of disparities of influence among port cities in Europe,"accessibility,Europe,freight road transport,graph,network,port city,potential model,spatial disparity","accessibilit_,Europe,graphe,in_galit_s spatiales,modèle de potentiel,rayonnement,r_seau,transport routier de marchandises,ville portuaire",Chapelon Laurent,11/07/2006,fr,TRUE,,PT_ES_FR_IT_GR_UK_IE_BE_NL_DK_DE_NO_SE_FI_RU_LV_PL_LT,FR,,,
2490,"Le rapport pratique ö lÍ_pist_mologie, chez des professeurs-stagiaires du secondaire en g_ographie ","The practical relation with epistemology, for young teachers of the secondary level in geography","epistemology,geography didactics,professional learning,educational geography","_pist_mologie,didactique de la g_ographie,formation professionnelle des enseignants,rapport pratique ö lÍ_pist_mologie,g_ographie scolaire",Th_mines Jean-François,10/07/2006,fr,TRUE,,FR,FR,,,
2519,An evolutionary theory for interpreting urban scaling laws,,"evolutionary theory,innovation cycles,scaling laws,urban function,urban system","activit_ urbaine,cycles dÍinnovation,lois dÍ_chelle,système urbain,th_orie _volutive","Pumain Denise,Paulus Fabien,Vacchiani-Marcuzzo C_line,Lobo Jos_",05/07/2006,en,FALSE,,FR_US_ZA,FR,,US,
2560,Les nuits tananariviennes : citadinit_s et marginalit_s en construction,Nights in Antananarivo. Building Urbanities and Marginalities,"Antananarivo,homelessness,Madagascar,marginality,night,social geography,urban politic,urbanity","Antananarivo,citadinit_,enfants et familles des rues,espace-temps,g_ographie sociale,Madagascar,marginalit_,nuit,politique de la ville","Morelle Marie,Fournet-Gu_rin Catherine",28/06/2006,fr,TRUE,Tananarivo,MG,FR,,,
1739,Six g_ographes en quête dÍengagement : du communisme ö lÍam_nagement du territoire. Essai sur une g_n_ration,"Six geographers seeking political ""engagement"": from Communism to regional planning. Essay on a generation","communism,regional planning,Third World,urban study","am_nagement du territoire,communisme,_tudes urbaines,histoires de vies,Tiers-Monde",Bataillon Claude,27/06/2006,fr,TRUE,,FR,FR,,,
2911,Christaller en Chine : de  la campagne ö la ville au cin_ma,Christaller in China: from the country to the town on the screen,,,Courtot Roland,27/06/2006,fr,TRUE,,CN,FR,,,
9272,"D_ploiement dÍatlas interactifs sur Internetæ: nouvelles avenues avec le <em>Scalable Vector Graphics,</em>le C# et lÍASP.Net","Deployment of interactive atlases on Internetæ: new avenues with Scalable Vector Graphics, C# and ASP.Net","atlas,geovizalisation,interactive cartography,SVG,web cartography,web-map","atlas,cartographie interactive,g_ovisualisation,internet,SVG","Apparicio Philippe,Petkevitch Valera",26/06/2006,fr,TRUE,Montreal,CA,CA,,,
1750,La r_habilitation fonctionnelle des villes pr_-coloniales dÍOuzb_kistan : un outil de domination politique ?,Functional rehabilitation of the pre-colonial urban areas in Uzbekistan : a tool for political domination ?,"Bukhara,Khiva,rehabilitation,Samarkand,Tashkent,urban function,urban heritage,Uzbekistan","Boukhara,fonctions urbaines,Khiva,Ouzb_kistan,patrimoine urbain,r_habilitation,Samarcande,Tachkent",Pincent Guillemette,19/06/2006,fr,TRUE,Boukhara_Tashkent,UZ,FR,,,
5484,"Le pr_fet de d_partement entre politique globale et locale de l'eauæ: exemple de la limitation des usages <a class=""footnotecall"" id=""bodyftn1"" href=""#ftn1"">1</a>",French local authority (pr_fet de d_partement) between global and local policy of wateræ: example of the limitation of the uses,"environmental law,global,local,articulation,local authority","droit de l'environnement,global,local,articulation,autorit_ administrative",Belaidi Nadia,15/06/2006,fr,TRUE,,FR,FR,,,
1784,Hypothèses sur lÍ_volution de la v_g_tation littorale des Petites Antilles depuis  l'_poque pr_colombienne : le cas de la Martinique,"Hypothesis about the evolution of the littoral vegetation in the lesser Antilles, from the pre-columbian period : the case of Martinique","anthropic process,Lesser Antilles,littoral vegetation,Martinique,vegetal dynamic","dynamique v_g_tale,Martinique,Petites Antilles,processus anthropique,v_g_tation littorale",Joseph Philippe,29/05/2006,,TRUE,Martinique,FR,FR,,,
2407,Pour une th_orie de la relativit_ g_ographique(Vers une g_n_ralisation du modèle gravitaire),Generalising the gravity model : towards a theory of geographical Relativity,"curvature,General Relativity theory,gravity model,non-euclidean space,riemannian spaces,space-time","courbure,espace non-euclidien,espace-temps,espaces riemanniens,modèle gravitaire,th_orie de la relativit_",Parrochia Daniel,23/05/2006,fr,TRUE,,,FR,,,
2536,"Revue de la typologie des _ruptions au Piton de La Fournaise, processus et risques volcaniques associ_s","Review of volcanic eruption typology at the Piton de la Fournaise, processes and hazards","eruption typology,magmatism,Piton de la Fournaise,R_union Island,volcanic hazard","Óle de la R_union,magmatisme,Piton de la Fournaise,risque volcanique,typologie des _ruptions","Villeneuve Nicolas,Bachèlery Patrick",30/03/2006,fr,TRUE,Reunion,FR,FR,,,
5467,Echos sur la place de la g_ographie dans les sciences sociales indiennes,About the place of Geography in the field of Indian Social Sciences,,,Oliveau S_bastien,30/03/2006,fr,TRUE,,IN,FR,,,
2420,From theory to modelling : urban systems as complex systems,,"complexity,emerging structure,multi-agent system,self-organization,space-time convergence,urban system","auto-organisation,complexit_,convergence espace-temps,structure _mergente,système urbain,Systèmes Multi-Agents (SMA)","Bretagnolle Anne,Daud_ Eric,Pumain Denise",08/03/2006,en,FALSE,,,FR,,,
2913,Excursion ö Clarens,A Journey to Clarens,,,Deprest Florence,10/02/2006,fr,TRUE,Clarens,CH,FR,,,
2925,Dynamique du parc de logements ö Bogota : Analyse par typologies multi-dates,Dynamic of housing stock in Bogota. Analysis from multidates typologies,"Bogota,dwelling,housing stock,space dynamic,typological analysis","analyse typologique,Bogota,dynamique spatiale,habitat,parc de logements","Piron Marie,Dureau Françoise,Mullon Christian",09/01/2006,fr,TRUE,Bogota,CO,FR,,,
2938,Approche dynamique du d_roulement dÍactivit_s humaines en mer cªtière,A dynamic approach of human activities progress in coastal sea,"coastal seas,fishing,GIS,human activity,mapping,modelling,simulation","activit_ humaine,cartographie,mer cªtière,mod_lisation,pêche,SIG,simulation","LeæTixerant Matthieu,Gourmelon Françoise",06/01/2006,fr,TRUE,Brittany,FR,FR,,,
13093,A propos du concept de <em>m_diterran_e</em>. Exp_rience g_ographique du monde et mondialisation,About the Mediterranean Analogy. Geographical Experience of the World and Globalization,"analogy,concept of Mediterran_e,globalization,ocean","analogie,concept de m_diterran_e,mondialisation,oc_an",Arrault Jean-Baptiste,03/01/2006,fr,TRUE,,,FR,,,
2954,Le tourisme international en Afrique du Sud,International Tourism in South Africa,"international tourism,South Africa,tourist frequentation,tourist industry","Afrique du Sud,fr_quentation touristique,secteur touristique,tourisme international","Lamy-Giner Marie-Annick,Gu_bourg Jean-Louis",12/12/2005,fr,TRUE,,ZA,FR,,,
2966,Cross-Channel Geographers: a century of activity.,,"bibliography,France,geography,history of geography,Ireland,thesis,United Kingdom","bibliographie,France,g_ographie,histoire de la g_ographie,Irlande,Royaume-Uni,thèses",Clout Hugh,06/12/2005,en,FALSE,,FR_IE_UK,UK,,,
