T0330	Bonnemaison J. , 2000, La géographie culturelle (établi par Maud Lasseur et Christel Thibault). Paris, éditions du CTHS (coll. Format 38), 152 p.
T0980	Les étiages : définitions hydrologique, statistique et seuils réglementaires
T0188	Le lieu , territoire de demain ?
T0250	Agricultural policies, land-use and waterbird conservation: the case study of a major Mediterranean wetland, the Camargue
T0532	La Via Egnatia à Vélo
T0089	Concepts et modélisations de la diffusion géographique
T0346	Centrality and Land Use : Three Case Studies on the Configurational Hypothesis
T0129	Le Patrimoine agraire de la Grande Canarie au travers de son vocabulaire spécifique rural
T0333	Business networks and new distribution methods: the spread of franchises in Spain
T0238	Cartographie animée de la diffusion spatiale. Application à la migration des patronymes de la moyenne vallée du Rhône depuis 1891
T0450	Analysis of built-up areas extension on the Petite Côte region (Senegal) by remote sensing
T0233	Jeux d'échelles, territoires de rechercheExemples africains et malgaches
T0195	Sociabilité, solidarité : culture, identité et vie urbaine dans les quartiers noirs du cap (Afrique du Sud)
T0434	La Course des Accélérateurs de Particules vers les Hautes Energies et la Log Périodicité
T0392	Les lieux centraux en Allemagne du SudUne recherche économico-géographique sur la régularité de la diffusion et du développement de l’habitat urbain (1933).a
T0336	la périphérie urbaine et les extensions de la ville de Beyrouth (Liban) : étude par traitement d'une image SPOT
T0600	From the observations to the construction of a urban dynamics simulation model : an inductive approach
T0289	Transition of Urban Space in Two Systems : the Fractal Geometry of Hungarian Provincial Cities
T0146	Des densités habitantes aux densités mouvantes l'exemple de la métropole lilloise
T0269	Le nouveau visage de Moscou et la contribution de la municipalité à la modernisation de la ville
T0981	The tsunami in South-East Asia – a retrospective analysis of the management of an apocalyptic natural disaster
T0453	Mobiliser les externalités de savoir au service de développement local
T0397	Predicting Wine Quality from Terrain Characteristics by Regression Trees
T0249	Morphologie du réseau de communication et localisations optimales d'activités. Quelle mesure pour exprimer la forme d'un réseau ?
T0485	Apartheid et Israël-Palestine : enseignements et contresens d’une analogie
T0486	Reconstructing Urban Boundaries : The Dialectics of Self and Place
T0746	Dépendance à l’automobile, tension dans les mobilités et stratégies des ménages
T0818	Vulnérabilités et patrimonialisations dans les villes africaines : de la préservation à la marginalisation
T0228	Archéologie et télédétection : cartographie des paysages du site de Mahasthan (Bangladesh) d’après des données SPOT
T0247	Les nouvelles spatialités des comportements électoraux français. L’exemple des élections présidentielles 1981-1995
T0552	Landscape evaluation of heterogeneous areas using fuzzy sets
T0203	Climatic changes driving on floods in the Yangtze Delta, China during 1000-2002
T0982	Serigne Mansour Tall, 2009, Investir dans la ville africaine - Les émigrés et l'habitat à Dakar, Paris, Karthala, 286 p.
T0276	Forecasting global climatic change impacts on Mediterranean agricultural land use in the 21st Century
T0254	Liste chronologique des principaux périodiques français de géographie
T0446	Statistiques de produit croisé pour l’analyse exploratoire de la dépendance spatiale
T0149	Les statistiques astigmates et la recomposition de la géographie francilienne
T0232	Les Chinois d'outre-mer des Tchou à Deng Xiaoping : des origines historiques et géographiques d'un phénomène migratoire plus que millénaire
T0255	The Naval Intelligence Geographical Handbook Series (Great-Britain, 1941-46) : a description and a call for comments
T0495	Contact
T0782	The Canadian Geospatial Data Infrastructure and health mapping
T0380	Les mots justes de Jean Gottmann
T0917	Lieber M., 2008, Genre, violences et espaces publics. La vulnérabilité des femmes en question, Paris, Presses de Sciences-Po.
T0831	Les fonctions de la micro-distance dans le Jardin botanique de Naples
T0283	La qualité des données de géomarketing
T0169	La gestion des peuplements forestiers touchés par les tempêtes de décembre 1999 : l’exemple de la forêt domaniale de Perche-Trappe (Orne)
T0215	Systèmes de villes et pouvoir. L’analyse de Giovanni Botero à l’époque de la Renaissance
T0256	Interpolation de données ponctuelles
T0199	La formation supérieure en régions (France)
T0369	Territorialité et intégration dans les banlieues parisiennes à partir de la trilogie filmique de Malik Chibane : &quot;Chronique de la jeunesse des années 90&quot;
T0287	Des villes et de la question multiculturelle : comment définir un espace multiculturel ?
T0752	Typologie socio-électorale des principales villes françaises : de la veille au lendemain des élections municipales 2008
T0983	PPR, urbanisation et risques d’incendie de forêt dans les Pyrénées-Orientales : méthodes, enjeux, débats
T0242	Ambulantage et services à la mobilité : les carrefours commerciaux à mexico
T0278	Contribution à l'étude du climat urbain de l'agglomération nantaise
T0227	L’excursionnisme à Psérimos :Comment et pourquoi une toute petite île du sud-est de l'Egée est devenue un arrière pays touristique pour les îles de Kalymnos et de Kos (Dodécanèse, Grèce)
T0774	Gaudin J-P. , 2007, La démocratie participative, Paris, Armand Colin, collection « 128 », 125 p.
T0268	Validation  of the CORINE land cover database in a pilot zone under semi-arid  conditions in La Mancha (Spain)
T0717	Emploi de la télédétection spatiale pour le suivi du développement de l'aquaculture semi-intensive : application au littoral de la province de Huelva (Andalousie, Espagne )
T0853	Bouillon Fl., 2009, Les mondes du squat. Anthropologie d’un habitat précaire, Paris, PUF/Le Monde, 245 p.
T0243	Approche poissonnienne des modèles d’interaction spatiale
T0480	Contexte théorique de la notion de discontinuité géographique
T0313	Le modèle français de gestion de l’eau est-il toujours synonyme d’innovation ? L’exemple de la réforme de la politique de l’eau au Liban
T0536	Les défis théoriques posés à la cartographie mènent à la cognition
T0202	Histoires d'eau dans le bassin minier du Nord Pas-de-Calais, apports de la télédétection pour l'étude des relations Homme-Hydrosystème
T0901	Paquot Th., 2009, L’espace public, Paris, La Découverte, coll. Repères, 125 p.
T0259	A systemic approach to transport accessibility. A methodology developed in Strasbourg: 1982-2002
T0321	Des densités aux rugosités. Les modalités instrumentales d’une transposition
T0571	Credits
T0984	Strategies of environmental knowledge production facing land use changes: Insights from the Silvicultural Zoning Plan conflict in the Brazilian state of Rio Grande do Sul
T0985	Hänsgen D., Lentz S. et Tzschaschel S. (dir.), 2010, Deutschlandatlas. Unser Land in 200 thematischen Karten, Primus Verlag, Darmstadt, 240 p.
T0185	Impact des dynamiques agraires sur les paysages de montagne au nord du Vietnam au cours de la décennie 1990
T0258	Paysage et pullulation animale : les facteurs paysagers de la vitesse de propagation des vagues de pullulations du campagnol terrestre
T0431	Spatial interaction in the run-off process
T0756	Une catastrophe dans son contexte : l’ouragan Nargis dans la Baie du Bengale (avril-mai 2008)
T0298	Demographic growth and spatial organisation : a representation in model form of active processes in Bolívar province, Ecuador
T0302	Classification neuronale des textures de milieux terrestres naturels en télédétection radar
T0165	La struttura complessa delle citta. Un approccio cognitivo basato su reti neurali
T0410	Mitchell D., Cultural Geography - A Critical Introduction, 2000, Oxford / Malden (Mass.), Blackwell, 325 p.
T0221	Comment je suis parvenu à la théorie des lieux centraux Comment une théorie peut naître et comment elle est née dans mon cas : compte-rendu
T0503	Génération de descripteurs d’images satellitaires à THRS
T0475	Etude par imagerie radar des pollutions pétrolières
T0293	Configurations atmosphériques de vastes échelles spatiales et variabilité des surcotes dans le Golfe du Lion
T0479	Du local au global, une géographie sans échelles ?
T0563	Collaborations
T0461	Processus de croissance et limites urbaines
T0231	Paléohydrographie et archéologie de l'espace en pays tricastin : de l'archéologie aérienne à la télédetection satellitaire
T0381	A new approach to the spatial analysis of temporal change using todes and neural nets.
T0618	Scientific publishing online,and the question of open access. Why such a long delay?
T0253	Maximiser la représentativité de groupes dans un échantillonnage spatial
T0382	Les lieux de l´interculturalité : une image de la complexité urbaine
T0355	A geographical method to assess technological hazards.The example of the storage and the distribution of the fuel oils in the urban region of Ile-de-France
T0200	Les politiques de gestion insulaire dans l’archipel des Maldives
T0178	Elections régionales 2004, deuxième tour : Plongée socio-électorale sous la vague rose
T0445	The third choice
T0286	Les facteurs de choix des localisations : les infrastructures de transport
T0334	Una familia de modelos de localizacion optima para actividades indeseables : propuesta y aplicacion con sistemas de informcion geografica
T0314	Comparaison entre les caractéristiques de surface de la neige dans les Alpes, les données du satellite Landsat TM et un modèle de métamorphisme du manteau neigeux
T0275	Rites et fêtes dans les villes japonaises
T0332	Au sujet des transformations cartographiques de position
T0385	Geographic information system and spatial effect
T0290	Ville et santé publique au Japon
T0836	The World Development Report 2009: The Beginning of A Space Odyssey?
T0435	Reclus, a colonialist ?
T0343	Un outil synthétique du suivi : la vision fréquentielle
T0986	The Price of Freedom
T0267	Bassins – versants et décentralisation administrative : esquisse de comparaison France/Espagne
T0347	Pour une nouvelle approche spatiale de l´exclusion sociale
T0217	Fractalité de certains réseaux d'irrigation de l’Arc Alpin
T0350	From individual statements to market maps : a geomarketing approach to public transport Planning
T0987	A study of the emergence of kinematic waves in targeted state car-following models of traffic
T0305	Ambulantage et métropolisation
T0206	Impacts de la réalisation d'un atlas électronique en région : le cas du Saguenay-Lac-Saint-Jean au Québec
T0191	Modélisation géomatique rétrospective des paysages par évaluation multicritères et multiobjectifs
T0891	Predicting and mapping the location of an estimated population from a survey: an applied method
T0412	Cyberspace - The Emerging Nervous System of Global Society and its Spatial Functions
T0379	Le préfet de département entre politique globale et locale de l'eau : exemple de la limitation des usages
T0210	L’information routière : quel effet sur le trafic ?
T0325	Espace et pauvreté
T0281	Pitié pour les grandes villes !
T0452	Perceived density : how apartment dwellers view their surroundings
T0988	Fuzzy Difference Operators for Spatial Change Detection in 2D Spatial Scene
T0762	Publier en temps de guerre : les revues de géographie française de 1939 à 1945
T0989	Une métaphore de la démarche géographique et de l’histoire du XIXe siècle : L’Île Mystérieuse de Jules Verne (1874-75)
T0401	Distribution of Online Cartographic Products in Australia
T0360	Intelligence artificielle et agents collectifs : le modèle EUROSIM
T0841	Action culturelle éducative et politique de la ville
T0263	Quelques remarques à propos de la géographie culturelle
T0436	Deriving supply-side variables to extend geodemographic classification
T0910	Deboudt Ph. (dir.), 2010, Inégalités écologiques, territoires littoraux et développement durable, Villeneuve d’Ascq, Presses universitaires du Septentrion, 409 p.
T0990	Cybergeo and the Consumer Society
T0449	Une canicule politique
T0893	Démographie et mouvement
T0440	Gravari-Barbas M. (dir.), 2005, Habiter le patrimoine. Enjeux, approches, vécu, Rennes, P.U.R., 618 p.
T0733	La preuve apportée par les sciences
T0399	Information sur la Géographie Théorique et Quantitative en France
T0135	Présidentielle 2007 second tour : Nouvelle géographie des votes et réalignement partisan
T0230	La densité a-t-elle une influence sur les comportements sociaux ? Des échelles territoriales différentes
T0847	Introduction au concept d’acte cybercartographique : genèse d’un atlas cybercartographique
T0359	Amirou R., 2000, Imaginaire du tourisme culturel, Paris, PUF.
T0508	L’Eurovision et les frontières culturelles de l’Europe
T0860	Humphreys Laud, 2007, Le commerce des pissotières. Pratiques homosexuelles anonymes dans l’amérique des années 1960, Paris, La découverte.
T0478	Potential model application and planning issues
T0483	daily mobility and adequacy of the urban transportation network a gis application
T0811	Les élections européennes de 2009 en France. Existe-t-il un vote des « grandes régions » ?
T0306	Des évolutions dans les comportements spatiaux des entreprises en 2003 ?
T0422	Moser G ., Weiss K. (dir), 2003, Espaces de vies. Aspects de la relation homme-environnement. Paris. A. Colin. Collection Sociétales. 396 p.
T0241	Position de recherche sur une méthode de détermination d'un contour urbain
T0363	Non-metric conceptual clustering : a new tool for investigating urban quality of life (1)
T0409	BESSE Jean-Marc, 2003, Face au monde. Atlas, jardins, géoramas, Paris, Desclée de Brouwer, Coll. "Arts et esthétique", 244 p.
T0991	Christaller, toujours vivant !
T0723	Extraction automatique d’habitations en milieu rural de PED à partir de données THRS
T0855	Jérôme Dubois J., 2009, Les politiques publiques territoriales. La gouvernance multi-niveaux face aux défis de l’aménagement. Presses Universitaires de Rennes, 216 p.
T0992	The spatial influence of Tunisian cities via the diffusion of innovative multi-site companies
T0993	Duhamel S., Moullé F. (dir.), 2010, Frontières et santé. Genèses et maillages des réseaux transfrontaliers. Paris, L'Harmattan, Collection « Géographie et cultures », 286 p.
T0766	Geographical Values, the Values of Geography
T0561	Spatial self-organization and the production of the city
T0655	Managing megacities
T0328	Structures et dynamiques forestières en milieu tempéré
T0364	Bibliografia completa di Jean Gottmann
T0498	Les contradictions des réformes de l'eau potable en Colombie. L'exemple de l'aire métropolitaine de Bogotá
T0443	Territoire et exclusion : des mots de l´Etat-providence et des maux de la société civile
T0994	« Neue Kulturgeographie » - Débats et perspectives au sein de la nouvelle géographie culturelle germanophone
T0707	A Fuzzy Set Approach to Using Linguistic Hedges in Geographical Information Systems
T0282	Lieu de résidence réel et lieu de résidence idéal : une approche fondée sur la théorie de la décision
T0408	Aspects institutionnels de la gestion durable de l’eau en Europe
T0388	Who’s in ? Lifestyles data and geographical research
T0292	Béatrice COLLIGNON,Les Inuit : ce qu´ils savent du territoire, Paris, L´Harmattan, 1996, 254 pages
T0465	Facing urban complexity : towards cognitive modelling. Part 1. Modelling as a cognitive mediator
T0403	The use of distributed artificial intelligence techniques to investigate the roles of Cartesians and stochasts in cooperative problem solving
T0342	Scale and the Wartime Saturday Evening Post: A Geographical Strategy of Nation Building
T0323	Participation et construction de barrage à Alqueva (Portugal). Quelles méthodes, quels moyens ?
T0386	La sémiologie graphique à l’épreuve du froid. L’introduction de la sémiologie graphique en Norvège. Réflexion d’un acteur
T0587	Données quantitatives ponctuelles et contraintes
T0308	Bibliographie sur les transformations cartographiques
T0297	Les nouvelles formes d’intercommunalité en France, un atout pour la durabilité des services d’eau potable ?
T0995	Un développement urbain durable politisé ou une politique de développement urbain durable ?
T0565	Urban biodiversity: is there such a thing?
T0372	Télédétection, numérisation et transferts d’échelle dans l’étude géographique des milieux physiques et urbains
T0905	Coutard O., Lévy J.-P. (dir.), 2010, Ecologies urbaines, Paris, Economica-Anthropos, 371 p.
T0807	Incorporer l’espace dans la modélisation du choix de destination : le cas de 4 villes flamandes.
T0271	CERTU, 2000, La Forme des villes. Caractériser l´étalement urbain et réfléchir à de nouvelles modalités d´actions, Lyon, 178 p.
T0464	Informations sur le projet Changement d’ Utilisation et de Couverture des Sols
T0335	Spazio urbano e movimento pedonale Uno studio sull'ipotesi configurazionale
T0432	Une difficile adaptation des objectifs internationaux en matière de gestion de l’eau dans un espace périurbain : le cas du Val de Norges
T0996	The “Paris Basin”, a metropolitan region
T0530	Some methods for the determination and the evaluation of non-fragmented and minimal disturbed landscape areas
T0416	Formalisation mathématique des notions géographiques de base : de l'espace - temps matière au géosystème
T0366	La gestion de l’eau dans les espaces périurbains : entre recomposition et fragmentation territoriales.
T0567	Aux cartes citoyens. La démocratie par les cartes
T0438	Detecting Clusters in Spatially Repetitive Point Event Data Sets
T0245	Quelques remarques sur la géographie urbaine au Japon depuis 1970
T0356	Zeneidi-Henry Djemila, 2002, Les SDF et la ville. Géographie du savoir-survivre, Paris, éditions Bréal, collection D´autre Part.
T0428	Nouvelles centralités en périphérie
T0627	Hypertexte et géographie
T0291	Les grandes métropoles comme carrefours des diasporas
T0415	Grison L., 2002, Figures fertiles. Essai sur les figures géographiques dans l´art occidental, Nîmes: Editions Jacqueline Chambon, Collection Rayon Art, 271 p.
T0823	GeoCells model : European Structural Funds and regional interactions, which convergences for the European regions?
T0470	Couches fonctionnelles et Rôles : nouveaux concepts pour une modélisation cohérente et intégrale des informations géographiques
T0370	La Moyenne Vallée de l’Euphrate syrien : étude préliminaire pour la cartographie des états de surface et des systèmes de drainage en vue d’une analyse paléoenvironnementale
T0838	Du géosystème au géoanthroposystème
T0376	Leitmotive, temps et contretemps de l’urbain. Les Lectures de villes de Marcel Roncayolo
T0341	Intégration de fonctions topologiques du paysage dans le calcul des distances-coût
T0393	Monolinguisme anglais et diversité culturelle, une illustration des lois des marchés.
T0820	A propos du géosystème
T0362	La &quot;dimension télédétection&quot; dans un programme de recherche en coopération sur la dynamique des versants montagnards, exemples : Equateur, Rwanda et Viêt-Nam
T0240	Wacquant L., 2006, Parias urbains. Ghetto – Banlieues – Etat, Paris, La Découverte, 332 p.
T0205	Géographie de l´Ecole et géographie à l´Ecole. (Etude du fichier des thèses de 1990 à 1994.)
T0754	Mobilités internationales des diplômés de l’enseignement supérieur français en phase d’insertion professionnelle : effets sur leurs débuts de carrière lors de leur retour en France
T0420	Collignon B. et Staszak J.-F. (dir.),2003, Espaces domestiques. Construire, habiter, représenter, Paris, Bréal.
T0491	Modélisation des déplacements domicile/travail et des déplacements associés et des déplacements associés
T0196	Politique de l'eau au Québec : comment décentraliser sans faire de remous ?
T0519	Evaluation of natural surfaces in a dry tropical environment by remote sensing and ground survey
T0548	Chaléard J.L., Dubresson A., 1999, Villes et campagnes dans les pays du Sud. Géographie des relations, Paris, Karthala, 258 p.
T0374	Amar G., 2004, Mobilités urbaines. Éloge de la diversité et devoir d’invention. Paris, Édition de l’Aube. Collection Société et Territoire. Série Prospective du présent. 251 p.
T0997	Lortic B., Couret D. (collab.), 2011, Manuel de cartographie rapide : de l’échelle de la région à celle du mobilier urbain, Marseille, IRD, 97 p.
T0714	Concepts pour la description de bases de données multi-représentation
T0603	Comparaison n'est pas raison…
T0447	Commentaires sur l´estimation de la population légale par le recensement rénové de la population..
T0398	Lacour C., Puissant S. (eds), 1999, La métropolisation - Croissance, diversité et fractures, Paris, Anthropos-Economica, Collection Villes.
T0329	L'évolution des comportements spatiaux des entreprises : confirmation en 2002 du tournant favorable esquissé en 2001 ?
T0419	La résilience d'un système spatial : l'exemple du Comtat
T0402	Le développement de la graphique de 1967 à 1997
T0427	Les dispositifs de la complexité :métalangage et traduction dans la construction de la ville
T0481	Passer du local au national, ou comment devient-on député sous la Restauration ?
T0764	Le bon sens tout près de chez soi : les projets de programme de géographie pour l’enseignement primaire
T0361	Le difficile retour du &quot; collectif &quot; dans la gestion de l’eau : Regards sur 15 années d’efforts en Camargue gardoise
T0439	Is there an 'i' in gdis? the problem of representation in geodemographic and lifestyles systems
T0230	La densité a-t-elle une influence sur les comportements sociaux ? Des échelles territoriales différentes
T0902	Veschambre V., 2008, Traces et mémoires urbaines. Enjeux sociaux de la patrimonialisation et démolition, Rennes, PUR, 315 p.
T0391	Excursion à Clarens
T0437	Bouinot J., 2002, La Ville Compétitive ; Les clés de la nouvelle gestion urbaine. Paris, Economica, collection Gestion, 180 pages.
T0462	Crises hydrauliques et perceptions du risque environnemental en Méditerranée occidentale
T0643	Une piste pour la recherche de la &quot;valeur centrale optimale&quot;.Discussion autour de la robustesse et du comportement de la &quot;médienne&quot;, combinaison de normes Lp
T0324	Berthelot J.-M. (dir), 2001, Epistémologie des sciences sociales, Paris, PUF, 593 p.
T0513	Les « territoires » de l’eau
T0857	Contrefaire l’art ou contrefaire la nature : l’analogie artistique pour la restauration écologique
T0441	Garat I., Pottier P., Guineberte Th., Jousseaume V., Madore F., 2005, Nantes, De la belle endormie au nouvel Eden de l'Ouest, Paris, Anthropos-Economica, collection Villes, 162 p.
T0527	Nature in town : what criteria to introduce in the GIS of Rouen ?
T0515	Nouvelles données géomorphométriques issues de la théorie des graphes pour l’analyse spatiale
T0585	Concentration spatiale des accidents de la route : méthode d'identification des zones noires basée sur l'autocorrélation spatiale application et étude de sensibilité
T0590	From households to urban structures: space representations as engine of dynamics in multi-agent simulations
T0624	Combining L1 and L2 Norms for a more Robust Spatial Analysis :the &quot;Meadian Attitude&quot;
T0651	Biobibliografia cronológica de Pierre Monbeig : (Período: 1929-1985)
T0189	Gestion durable de l’eau au Cap (Afrique du Sud)- Retour sur la difficile conciliation des durabilités environnementale,financière et sociale (2001-2004)
T0578	Discontinuités dans la ville l'espace des collèges de l'agglomération parisienne, 1982-1992
T0547	Jeux d’échelles, ou quand la quantité change la qualité
T0476	Risques naturels en montagne et analyse spatiale
T0613	Colloque : 30 ans de sémiologie graphique
T0524	Psychotropic drug use : its social and geographical context
T0998	L’organisation de la prévention antipaludique au Gabon à l’époque coloniale
T0383	L’eau à la rencontre des territoires
T0365	Evolution des zones humides d'Anatolie intérieure : exemple de la plaine de Konya, Turquie
T0626	L’évolution des lithométéores en Mauritanie confirme une plus grande efficacité de l’action éolienne
T0999	L’extension des limites administratives de Hanoi : un exercice de recomposition territoriale en tension
T0469	Réalignements partisans face à la construction européenne
T0487	Brasília et Jérusalem : lieux multiculturels dans un monde global.
T0303	Les principaux enseignements du 1er tour de l’élection présidentielle de 2007 en cartes
T0916	Guérin-Pace F. et Filippova E. (dir.), 2008, Ces lieux qui nous habitent. Identité des territoires, territoires des identités, La Tour d’Aigues, Editions de l’Aube
T0358	Mondada L., 2000, Décrire la ville - la construction des savoirs urbains dans l´interaction et dans le texte, Paris, Anthropos, 284 p.
T0553	Urban rain water drainage networks
T0704	Cybergeo et les périodiques électroniques scientifiques
T0541	Construire ses cartes : le développement d’outils statistiques interactifs intégrés à un SIG
T0908	Anglade G., 2008, Chronique d'une espérance. L'hebdo de Georges Anglade (2007-2008), Port-au-Prince, L'Imprimeur II, Collection Livres en folie, 104 p.
T0757	Typologie socio-électorale des principales villes françaises à la veille des élections municipales 2008
T0429	Some Thoughts on Regional Science Models and Their Potential Uses in New Europe
T0593	Amilhat-Szary A-L, Fourny M.-C. (dir.), 2006, Après les frontières, avec la frontière, Nouvelles dynamiques transfrontalières en Europe, Editions de l’Aube, La Tour d’Aigues, 170 p.
T0472	Comprendre le passé : une condition essentille pour la reconstruction des villes de l’après-apartheid et la compensation des victimes
T0634	Dear M. J., 2000, The postmodern urban condition, Oxford, Blackwell Publishers.
T0425	Souami T., Verdeil E., 2006, Concevoir et gérer les villes - Milieux d'urbanistes du sud de la Méditerranée, Economica, Anthropos, collection « Villes », 230 p.
T0389	Mise en évidence d'indicateurs de la dynamique biogéographique en moyenne montagne pyrénéenne par analyses multicsalaire et multitemporelle de photographies aériennes et d'images satellitaires
T0761	François Etienne, Schulze Hagen (dir.), 2007, Mémoires allemandes, Paris, Gallimard, 800 p.
T0526	La mobilisation contre Le Pen  entre les deux tours de l’élection présidentielle de 2002 : le sursaut et les fissures
T0444	Smith D., 2000, Moral Geographies. Ethics in a World of Difference, Edinburgh University Press, 244 p.
T0395	La publication scientifique en ligne et le libre accès. Pourquoi tant de retard ?
T0607	Durability of settlement systems : a long term perspective
T0557	Le Roux A., 2003, Didactique de la géographie, Presses universitaires de Caen, 268 p.
T0312	La difficile émergence d’un territoire lagunaire protégé au Portugal : la Ria Formosa
T0467	Morphologie de réseaux et accessibilité
T0767	Henk A.M.J. Ten Have, (dir), 2007, Éthiques de l’environnement et politique internationale, collection éthiques, Éditions UNESCO, 247 p.
T0650	José Omar Moncada Maya, 2003, El nacimiento de una disciplina : la geografía au Mexique (siglos XVIe a XIXe (La naissance d’une discipline : la géographie au Mexique (du XVIe au XIXe siècles)). Instituto Unam Geografía. « Themas selectos de geografía de México ». 131 p.
T0564	Géographies anglo-saxonnes, 2001, Textes rassemblés et présentés par J.-F. Staszak, B. Collignon, C. Chivallon, B. Debarbieux, I. Géneau de Lamarlière et C. Hancock, Paris, Mappemonde-Belin, 315 p.
T0579	Cosandey D., [1997] 2007, Le secret de l’Occident. Vers une théorie générale du progrès scientifique, Paris, Flammarion, coll. Champs, 864 p.
T0442	Les cultures du privé et les choix de localisation
T0375	Les Problèmes culturels des grandes villes. Colloque - Paris 8-11 décembre 1997
T0540	Sanders L. (dir), 2001, Modèles en analyse spatiale, Paris, Hermès lavoisier.
T0598	An Economic Analysis of the Transferable Development Rights
T0296	Pour une amélioration de l'utilisation commerciale de la carte sur le web : proposition pour le site de l'office français des forêts
T0771	Claire Delfosse, 2007, La France fromagère (1850-1990), Paris, Editions la Boutique de l'Histoire, coll. « Mondes ruraux contemporains », 270 p.
T0219	Elections présidentielles 2007, typologie des candidats. Les deux France
T0713	Une famille de distributions : des paretiennes aux « contra-paretiennes »
T0769	Subra Ph., 2007, Géopolitique de l’aménagement du territoire, Paris, Armand Colin, 327 p.
T1000	Christaller, still alive!
T0413	Analyse de la mobilité des paysages et des systèmes sociaux en Thessalie : l’apport des images Landsat TM
T0373	Brunet R., 2003, Le diamant. Un monde en révolution. Paris, Belin, 416 p.
T1001	Professorial patronage and the formation of French geographical knowledge. A bio-bibliographical exploration of one hundred non-metropolitan regional monographs, 1893-1969
T0545	José Omar Moncada Maya (dir), 2003, Geografía de la Ilustración (La géographie du siècle des Lumières). Instituto Unam Geografía.« Themas selectos de geografía de México », 226 p.
T0500	Business location and optimality in France and in Europe
T0659	A propos de la canicule… Aléa et vulnérabilité
T0611	L'âge de raison
T0770	La restructuration spatiale et la spécialisation des mésorégions dans la région  Sud du Brésil
T0708	Choisir les outils d'analyse des objets géographiques en fonction de ses objectifs
T0830	Pour un enseignement de la cosmographie en collège et lycée
T0406	Di Méo G. (dir.), 2001, La géographie en fêtes, Paris, OPHRYS, 270 p.
T0384	Echos sur la place de la géographie dans les sciences sociales indiennes
T0430	Regional and structural factors in Swedish regional growth during the 1990s
T0468	Vingt ans de réformes dans les services d’eau urbains d’Afrique subsaharienne : une géographie de la diversité
T0455	Une remarque sur la permanence des systèmes spatialisés
T0680	Au milieu du monde : le centre et ses réseaux
T0463	Représentation surfacique d'évènements ponctuels discrets. Comparaison méthodologique à partir de l'exemple des accidents de la route dans la C.U.D.L.
T0558	La géographie doit-elle encore servir à justifier l’exclusion ? Comment une vision archaïque de la Géographie induit la définition de l’Europe dans le traité constitutionnel ?
T0528	Presentation : Spatial Analysis and GEOmatics
T0550	Agier M., 1999, L´invention de la ville. Banlieues, townshisp, invasions et favelas, Paris, Editions des Archives Contemporaines.
T0414	Christaller en Chine : de  la campagne à la ville au cinéma
T0317	Lagnier S., 2001, Sculpture et espace urbain en France. Histoire de l’instauration d’un dialogue 1951-1992, Paris, L’Harmattan, coll. "Logiques sociales", 291 p. ISBN 2-7475-1172-3
T0492	Pumain D., Mattei M.-F. (dir), 2003, Données urbaines 4, Collection Villes, Anthropos-Economica, avec le concours de l’INSEE, de l’ACI Ville du ministère de la recherche et le soutien du CNRS, 429 p.
T0309	Quand l’INSEE projette d’enterrer le recensement de population... et la Géographie avec !
T0522	Berque A., 2000, Ecoumène- Introduction à l´étude des milieux humains, Belin, Paris, 272 p.
T0765	Reclus R, 2007, Les Etats-Unis et la guerre de Sécession, Articles publiés dans la Revue des Deux Mondes, édité par Soizic Alavoine-Muller, Paris, CTHS, 330 p.
T0824	M. Thériault, F. Des Rosiers (dir), 2008, Information géographique et dynamiques urbaines 1 - Analyse et simulation de la mobilité des personnes, Volume du traité IGAT, Lavoisier, 292 p.
T0562	On some methodological and theoretical Aspects of regional Growth modelling in the Work of Jean Paelinck
T0493	Analyse spatiale des courants migratoires de l’exode rural à travers la diffusion des patronymes
T0502	Staszak J.-F. (coord.), 2001, "Espaces domestiques", Annales de Géographie, n°620 Juillet-Août 2001
T0559	Infrastructures publiques et croissance des régions françaises
T0912	Bataillon C., 2009, Géographes Génération 1930 (à propos de Roger Brunet, Paul Claval, Olivier Dollfus, François Durand-Dastès, Armand Frémont et Fernand Verger). Rennes, PUR, Collection "Espace et Territoires", 226 p.
T1002	Masboungi A. (dir.), 2010, Bien habiter la ville, Editions du Moniteur, Coll. Projet urbain, 175 p.
T0501	DATAR, collection bibliothèque des territoires. Editions de l´Aube.
T0504	Ghorra-Gobin C., 2001, Réinventer le sens de la ville. Les espaces publics à l´heure globale, Paris, L´Harmattan, 266 p.
T0599	Intercommunalité et territoires. Construction et expérimentation d'un modèle d'analyse du système
T0594	Contribution à l'approche systémique des paysages humides
T0295	Barthe-Deloizy F., 2003, Géographie de la nudité. Etre nu quelque part. Editions Bréal, collection " D’autre part ", 239 p.
T0597	Gourdon J.-L., 2001, La rue – Essai sur l´économie de la forme urbaine, La Tour d´Aigues, éditions de l´Aube, 285 p.
T0918	All are geographers!
T0596	Nicolai H. (dir), Pelissier P., Raison J.-P., 2000, Un géographe dans son siècle, actualité de Pierre Gourou, Paris, Karthala, 338 p.
T0387	Cauquelin A., 2000, L´invention du paysage, Paris : PUF, 181 p. (1ère édition : 1989)
T0648	Prévoir et gérer le risque
T0457	L’eau convoitée de la Guyane vénézuélienne1
